20.0,4430.52,-3062.47
25.1188643,4093.19,-2408.22
39.8107171,3002.17,-2017.42
63.0957344,2802.36,-1681.87
100.0,2481.01,-1274.72
158.489319,2202.31,-980.91
251.188643,2023.01,-792.43
398.107171,1870.22,-668.11
630.957344,1745.47,-605.04
1000.0,1616.51,-582.57
1584.89319,1483.9,-594.69
2511.88643,1340.61,-622.97
3981.07171,1158.95,-627.33
6309.57344,964.8,-597.87
10000.0,773.78,-529.14
15848.9319,602.47,-437.39
25118.8643,460.4,-342.62
39810.7171,350.47,-258.84
63095.7344,270.43,-192.36
100000.0,213.3,-141.76
158489.319,172.36,-104.4
200000.0,157.23,-90.24
