20.0,3059.99,-2414.83
25.1188643,3431.97,-2638.1
39.8107171,2488.24,-2147.88
63.0957344,2027.74,-1644.28
100.0,1709.75,-1273.4
158.489319,1423.31,-962.23
251.188643,1203.15,-732.51
398.107171,1037.66,-568.27
630.957344,909.45,-453.29
1000.0,807.85,-377.6
1584.89319,723.54,-327.59
2511.88643,643.8,-294.24
3981.07171,568.51,-270.09
6309.57344,389.92,-193.77
10000.0,420.61,-222.32
15848.9319,353.54,-195.48
25118.8643,292.58,-166.06
39810.7171,240.28,-136.44
63095.7344,197.87,-108.76
100000.0,165.9,-85.1
158489.319,142.73,-66.62
200000.0,133.27,-58.97
