20.0,57.83,-40.38
25.1188643,2959.27,-2160.64
39.8107171,2259.68,-1839.52
63.0957344,1843.02,-1366.52
100.0,1544.5,-962.59
158.489319,1301.81,-753.15
251.188643,1143.58,-579.82
398.107171,1017.2,-457.44
630.957344,925.18,-381.76
1000.0,843.23,-336.42
1584.89319,766.22,-312.79
2511.88643,640.47,-279.04
3981.07171,606.99,-290.34
6309.57344,519.3,-270.94
10000.0,435.76,-243.59
15848.9319,358.71,-209.72
25118.8643,293.81,-175.53
39810.7171,239.34,-142.35
63095.7344,195.51,-112.29
100000.0,162.58,-87.34
158489.319,138.69,-68.02
200000.0,128.74,-59.89
