20.0,14.5,-7.73
25.1188643,526.31,-333.95
39.8107171,2717.13,-1955.17
63.0957344,2314.06,-1479.65
100.0,2011.09,-1111.59
158.489319,1789.62,-853.32
251.188643,1623.28,-676.5
398.107171,1493.32,-560.12
630.957344,1350.89,-478.8
1000.0,1256.15,-449.61
1584.89319,1150.36,-444.12
2511.88643,1068.28,-469.82
3981.07171,921.48,-466.81
6309.57344,778.02,-449.6
10000.0,634.85,-404.53
15848.9319,502.8,-339.32
25118.8643,392.87,-270.99
39810.7171,306.17,-209.03
63095.7344,241.67,-157.99
100000.0,195.87,-118.71
158489.319,163.05,-89.39
200000.0,150.38,-77.71
