20.0,278.46,-203.13
25.1188643,2486.35,-2474.01
39.8107171,1925.08,-1810.52
63.0957344,1494.21,-1327.54
100.0,1159.93,-957.6
158.489319,920.24,-697.27
251.188643,740.85,-503.64
398.107171,615.89,-366.77
630.957344,527.94,-269.52
1000.0,468.66,-202.87
1584.89319,424.95,-156.32
2511.88643,393.13,-126.09
3981.07171,368.4,-108.67
6309.57344,345.14,-99.72
10000.0,322.37,-97.58
15848.9319,297.05,-98.14
25118.8643,269.26,-98.9
39810.7171,239.35,-96.64
63095.7344,208.89,-90.03
100000.0,180.88,-80.87
158489.319,156.02,-70.5
200000.0,145.76,-65.73
