20.0,2368.22,-2450.09
25.1188643,2072.43,-2097.77
39.8107171,677.96,-509.51
63.0957344,1235.9,-1016.78
100.0,906.49,-808.6
158.489319,683.81,-577.29
251.188643,524.21,-412.36
398.107171,408.14,-292.8
630.957344,329.77,-210.08
1000.0,277.26,-153.06
1584.89319,240.58,-112.81
2511.88643,213.8,-84.68
3981.07171,195.51,-65.57
6309.57344,181.72,-52.51
10000.0,170.41,-43.86
15848.9319,161.11,-39.04
25118.8643,152.06,-36.45
39810.7171,143.26,-35.4
63095.7344,133.97,-34.6
100000.0,124.45,-33.63
158489.319,114.69,-32.5
200000.0,110.19,-32.03
