20.0,-59.9594285714295,95.64285714285812
25.1188643,1132.5597142857148,-790.1774285714285
39.8107171,1989.667428571428,-1368.7048571428563
100.0,2824.7502857142845,-1866.9502857142847
158.489319,2546.994285714284,-1498.8659999999993
251.188643,2186.8082857142845,-1134.5585714285708
398.107171,1950.3985714285707,-911.9771428571426
630.957344,1761.4319999999993,-766.550571428571
1000.0,1597.5365714285706,-677.1608571428568
1584.89319,1441.3448571428567,-624.3937142857139
2511.88643,1284.9259999999995,-590.6834285714284
3981.07171,1113.1102857142853,-551.7162857142855
6309.57344,946.4888571428567,-506.1205714285712
10000.0,794.162571428571,-452.02514285714267
15848.9319,664.4379999999996,-394.3077142857141
25118.8643,542.2494285714283,-328.7454285714284
39810.7171,441.8879999999998,-267.68714285714276
63095.7344,361.57971428571415,-213.62257142857135
100000.0,297.790857142857,-167.4451428571428
158489.319,254.9394285714284,-135.9705714285714
200000.0,231.80514285714284,-117.25885714285732
