20.0,8102.899428571426,-626.1337142857138
39.8107171,7654.4542857142815,-789.1671428571424
63.0957344,7238.460571428567,-971.8362857142852
100.0,6917.563428571426,-1216.2959999999996
158.489319,6458.87714285714,-1373.512285714285
251.188643,5938.998285714283,-1519.7422857142851
398.107171,5386.037714285711,-1597.7974285714279
630.957344,4836.242571428569,-1595.0125714285707
1000.0,4307.637714285712,-1518.5085714285708
1584.89319,3818.6842857142838,-1387.1157142857137
2511.88643,3405.5445714285697,-1241.106571428571
3981.07171,3066.364285714284,-1104.9162857142853
6309.57344,2791.8974285714266,-997.9157142857139
10000.0,2550.3111428571415,-926.2002857142852
15848.9319,2342.0028571428566,-908.0191428571425
25118.8643,2143.481142857142,-944.4377142857138
39810.7171,1929.2679999999991,-1022.5097142857139
63095.7344,1669.3865714285707,-1092.9948571428567
100000.0,1343.9719999999993,-1067.4748571428568
158489.319,1074.0779999999988,-975.5454285714276
200000.0,826.7239999999993,-809.003142857142
