25.1188643,7856.85114285714,-402.30371428571414
63.0957344,7589.711428571423,-553.0571428571426
100.0,7332.348857142853,-654.2062857142854
158.489319,7090.167714285712,-673.2559999999997
251.188643,6847.131428571426,-723.2997142857139
398.107171,6611.141999999996,-769.6331428571426
630.957344,6391.5122857142815,-806.2191428571424
1000.0,6166.601428571426,-855.3917142857139
1584.89319,5935.003999999997,-926.5217142857139
2511.88643,5692.720857142855,-1032.1005714285711
3981.07171,5419.150857142854,-1174.7619999999997
6309.57344,5097.655428571425,-1356.5171428571423
10000.0,4722.7477142857115,-1569.207428571428
15848.9319,4282.869714285713,-1794.7514285714276
25118.8643,3770.181142857141,-1998.020285714285
39810.7171,3184.0797142857127,-2118.4928571428563
63095.7344,2542.9502857142843,-2068.001714285713
100000.0,1873.6325714285704,-1774.1879999999992
158489.319,1383.896285714285,-1459.763999999998
200000.0,1016.5514285714298,-1064.4699999999987
