25.1188643,7897.37714285714,-375.95428571428545
63.0957344,7704.177428571426,-486.06485714285697
100.0,7498.884857142853,-574.949714285714
158.489319,7279.167999999998,-624.3642857142854
251.188643,7053.602571428568,-698.6939999999996
398.107171,6804.716285714283,-765.575714285714
630.957344,6547.103999999997,-822.4031428571425
1000.0,6288.333428571425,-870.7959999999996
1584.89319,6048.978285714284,-926.7871428571424
2511.88643,5803.096857142855,-1007.4859999999994
3981.07171,5549.920571428569,-1130.4728571428566
6309.57344,5258.876857142855,-1298.7108571428566
10000.0,4926.029428571426,-1518.7388571428564
15848.9319,4522.312857142855,-1778.639142857142
25118.8643,4034.1074285714267,-2043.379142857142
39810.7171,3440.6817142857126,-2230.4074285714278
63095.7344,2760.583142857142,-2225.7862857142845
100000.0,2036.7185714285704,-1935.7894285714278
158489.319,873.8582857142846,-1588.4939999999992
200000.0,2886.7434285714276,-1014.5119999999995
39.8107171,6087.442285714284,-604.2788571428567
63.0957344,8321.84914285714,-355.1977142857141
100.0,7571.257142857139,-476.19657142857113
158.489319,7347.517999999996,-538.4934285714284
251.188643,7122.659428571425,-661.5334285714283
398.107171,6895.836571428568,-723.4331428571426
630.957344,6660.2599999999975,-770.5391428571425
1000.0,6424.662857142855,-814.3931428571424
1584.89319,6196.318285714282,-872.4597142857139
2511.88643,5971.726857142854,-961.352571428571
3981.07171,5729.936571428569,-1091.6979999999994
6309.57344,5457.027428571426,-1272.6377142857136
10000.0,5127.835428571427,-1508.2879999999993
15848.9319,4729.526857142855,-1787.8525714285706
25118.8643,4239.257142857141,-2079.25657142857
39810.7171,3639.4474285714273,-2304.1414285714272
63095.7344,2936.397428571427,-2331.4159999999993
100000.0,2174.0322857142846,-2051.489142857142
158489.319,1611.945142857141,-1713.8885714285702
200000.0,1179.2237142857143,-1251.620857142856
