39.8107171,3388.226285714284,-2553.612
63.0957344,2882.8828571428553,-1957.685999999999
100.0,2471.543714285713,-1495.5199999999995
158.489319,2156.2214285714276,-1171.412571428571
251.188643,1920.7479999999991,-963.9479999999995
398.107171,1737.105142857142,-835.2248571428568
630.957344,1541.7351428571421,-733.2797142857139
1000.0,1368.4159999999993,-668.0571428571425
1584.89319,1160.3871428571424,-592.3722857142855
2511.88643,982.2548571428567,-533.1179999999997
3981.07171,832.8888571428568,-480.46085714285687
6309.57344,717.7554285714283,-433.5545714285712
10000.0,593.605714285714,-369.86428571428553
15848.9319,464.70457142857134,-291.26542857142863
