63.0957344,7849.105999999998,-344.3471428571429
100.0,7719.825999999996,-328.6854285714285
158.489319,7596.135999999996,-335.330857142857
251.188643,7482.427714285711,-368.3717142857141
398.107171,7367.795714285711,-411.7077142857141
630.957344,7257.353142857139,-468.2539999999998
1000.0,7145.93514285714,-548.7942857142855
1584.89319,7011.835999999997,-665.9294285714283
2511.88643,6851.282857142854,-828.9234285714282
3981.07171,6640.868285714282,-1047.2091428571423
6309.57344,6365.829999999997,-1327.8831428571423
10000.0,6005.9699999999975,-1670.3314285714278
15848.9319,5537.537428571426,-2054.602857142856
25118.8643,4937.252571428569,-2432.275714285713
39810.7171,4196.40057142857,-2703.0517142857134
63095.7344,3342.7028571428555,-2710.515714285713
100000.0,2444.6748571428557,-2349.3359999999993
158489.319,1795.2874285714252,-1941.3359999999989
200000.0,1313.9071428571415,-1400.075999999999
