sample,Vin,Vout,R1,phase,freq,type,length,Z,Re(Z),Im(Z),state
3,5,0.5819,12280,45.9743,63.0957344,doc,1cm,1617.38,1482.4,-1206.41,2_0
3,5,0.4615,12280,42.3021,100,doc,1cm,1248.7,1179.76,-874.84,2_0
3,5,0.3747,12280,37.7577,158.489319,doc,1cm,994.81,959.55,-635.2,2_0
3,5,0.3151,12280,32.9072,251.188643,doc,1cm,825.94,807.3,-468.11,2_0
3,5,0.2713,12280,28.1474,398.107171,doc,1cm,704.54,694.55,-346.46,2_0
3,5,0.2424,12280,23.9793,630.957344,doc,1cm,625.67,619.92,-264.78,2_0
3,5,0.219,12280,20.8492,1000,doc,1cm,562.5,558.98,-208.06,2_0
3,5,0.2035,12280,18.7396,1584.89319,doc,1cm,521.0,518.56,-173.67,2_0
3,5,0.1889,12280,17.8256,2511.88643,doc,1cm,482.15,480.27,-152.79,2_0
3,5,0.1766,12280,18.0379,3981.07171,doc,1cm,449.61,447.93,-143.78,2_0
3,5,0.1634,12280,19.359,6309.57344,doc,1cm,414.87,413.23,-141.61,2_0
3,5,0.1493,12280,21.6406,10000,doc,1cm,377.97,376.28,-143.04,2_0
3,5,0.1336,12280,24.4853,15848.9319,doc,1cm,337.13,335.42,-142.84,2_0
3,5,0.1164,12280,27.404,25118.8643,doc,1cm,292.69,291.09,-137.17,2_0
3,5,0.0995,12280,29.8237,39810.7171,doc,1cm,249.33,247.96,-125.83,2_0
3,5,0.0835,12280,31.1973,63095.7344,doc,1cm,208.56,207.51,-109.32,2_0
3,5,0.07,12280,31.4755,100000,doc,1cm,174.36,173.62,-91.94,2_0
3,5,0.059,12280,30.8102,158489.319,doc,1cm,146.63,146.13,-75.74,2_0
3,5,0.0543,12280,30.19,200000,doc,1cm,134.82,134.41,-68.34,2_0
3,5,1.3569,12280,44.0851,20,ngang,1cm,4573.78,3550.65,-3390.77,2_0
3,5,1.1297,12280,35.5986,25.1188643,ngang,1cm,3584.4,3141.37,-2362.53,2_0
3,5,0.9088,12280,43.4816,39.8107171,ngang,1cm,2727.82,2373.85,-1996.57,2_0
3,5,0.7228,12280,41.7741,63.0957344,ngang,1cm,2075.19,1885.6,-1468.6,2_0
3,5,0.6017,12280,36.0244,100,ngang,1cm,1679.94,1585.52,-1060.13,2_0
3,5,0.4992,12280,34.36,158.489319,ngang,1cm,1362.02,1305.79,-818.76,2_0
3,5,0.4261,12280,30.1443,251.188643,ngang,1cm,1143.99,1113.28,-611.17,2_0
3,5,0.3807,12280,26.3596,398.107171,ngang,1cm,1012.06,993.59,-477.53,2_0
3,5,0.3385,12280,22.963,630.957344,ngang,1cm,891.73,880.83,-368.61,2_0
3,5,0.3078,12280,20.388,1000,ngang,1cm,805.55,798.54,-296.45,2_0
3,5,0.2844,12280,18.6607,1584.89319,ngang,1cm,740.61,735.65,-249.58,2_0
3,5,0.2635,12280,17.9109,2511.88643,ngang,1cm,683.16,679.28,-220.53,2_0
3,5,0.2458,12280,18.2571,3981.07171,ngang,1cm,634.9,631.43,-208.05,2_0
3,5,0.2275,12280,19.6615,6309.57344,ngang,1cm,585.37,581.97,-205.15,2_0
3,5,0.2081,12280,22.1273,10000,ngang,1cm,533.29,529.74,-208.21,2_0
3,5,0.187,12280,25.4207,15848.9319,ngang,1cm,477.12,473.4,-211.11,2_0
3,5,0.1629,12280,29.1955,25118.8643,ngang,1cm,413.56,409.91,-206.69,2_0
3,5,0.1382,12280,32.8824,39810.7171,ngang,1cm,349.07,345.81,-193.09,2_0
3,5,0.1141,12280,35.7554,63095.7344,ngang,1cm,286.77,284.2,-169.95,2_0
3,5,0.0925,12280,37.3392,100000,ngang,1cm,231.46,229.64,-141.92,2_0
3,5,0.0745,12280,37.6648,158489.319,ngang,1cm,185.74,184.55,-114.48,2_0
3,5,0.067,12280,37.3504,200000,ngang,1cm,166.79,165.84,-101.99,2_0
4,5,1.7791,12280,36.5033,20,doc,1cm,6782.99,5074.97,-4686.94,0_0
4,5,1.1547,12280,36.0455,25.1188643,doc,1cm,3687.54,3207.68,-2454.47,0_0
4,5,1.3547,12280,35.1428,39.8107171,doc,1cm,4563.61,3848.15,-3038.47,0_0
4,5,1.1598,12280,33.4228,63.0957344,doc,1cm,3708.75,3281.69,-2353.68,0_0
4,5,0.8146,12280,31.1639,100,doc,1cm,2390.04,2239.62,-1384.62,0_0
4,5,0.8677,12280,28.8293,158.489319,doc,1cm,2578.55,2425.67,-1415.33,0_0
4,5,0.7698,12280,27.2263,251.188643,doc,1cm,2234.68,2132.93,-1153.45,0_0
4,5,0.6906,12280,26.5882,398.107171,doc,1cm,1967.92,1893.39,-983.27,0_0
4,5,0.6158,12280,27.0131,630.957344,doc,1cm,1724.84,1666.52,-863.27,0_0
4,5,0.5446,12280,28.4667,1000,doc,1cm,1501.03,1452.78,-777.14,0_0
4,5,0.4709,12280,30.4676,1584.89319,doc,1cm,1276.78,1237.49,-692.74,0_0
4,5,0.4007,12280,32.4543,2511.88643,doc,1cm,1069.86,1039.06,-606.2,0_0
4,5,0.3348,12280,33.9742,3981.07171,doc,1cm,881.28,858.68,-514.31,0_0
4,5,0.2781,12280,34.8569,6309.57344,doc,1cm,723.24,707.37,-428.12,0_0
4,5,0.2306,12280,35.1973,10000,doc,1cm,593.74,582.9,-352.24,0_0
4,5,0.1913,12280,35.2076,15848.9319,doc,1cm,488.52,481.21,-288.49,0_0
4,5,0.1583,12280,34.9144,25118.8643,doc,1cm,401.5,396.65,-234.46,0_0
4,5,0.1315,12280,34.2407,39810.7171,doc,1cm,331.69,328.51,-189.85,0_0
4,5,0.1098,12280,32.9762,63095.7344,doc,1cm,275.72,273.69,-152.32,0_0
4,5,0.0925,12280,31.0344,100000,doc,1cm,231.46,230.19,-120.92,0_0
4,5,0.0789,12280,28.7813,158489.319,doc,1cm,196.89,196.09,-95.93,0_0
4,5,0.0735,12280,27.5864,200000,doc,1cm,183.21,182.57,-85.81,0_0
4,5,0.0059,12280,22.0593,20,ngang,1cm,14.51,14.5,-5.45,0_0
4,5,1.9707,12280,21.3647,25.1188643,ngang,1cm,7988.71,6961.13,-4185.87,0_0
4,5,1.8008,12280,19.2013,39.8107171,ngang,1cm,6912.3,6295.87,-3236.26,0_0
4,5,1.6849,12280,17.3975,63.0957344,ngang,1cm,6241.31,5832.14,-2630.15,0_0
4,5,1.5792,12280,15.8513,100,ngang,1cm,5669.02,5392.21,-2152.8,0_0
4,5,1.492,12280,15.1713,158.489319,ngang,1cm,5222.85,5011.03,-1869.21,0_0
4,5,0.2244,12280,15.6301,251.188643,ngang,1cm,577.02,574.92,-162.18,0_0
4,5,1.292,12280,16.9945,398.107171,ngang,1cm,4278.79,4110.06,-1619.89,0_0
4,5,1.2068,12280,19.5775,630.957344,ngang,1cm,3906.86,3726.1,-1645.81,0_0
4,5,1.1066,12280,23.3592,1000,ngang,1cm,3490.28,3293.12,-1676.87,0_0
4,5,0.9808,12280,27.9907,1584.89319,ngang,1cm,2996.67,2797.83,-1633.61,0_0
4,5,0.8415,12280,33.0138,2511.88643,ngang,1cm,2484.94,2303.78,-1509.28,0_0
4,5,0.6972,12280,37.7498,3981.07171,ngang,1cm,1989.78,1844.26,-1312.13,0_0
4,5,0.5595,12280,41.8202,6309.57344,ngang,1cm,1547.27,1442.83,-1083.39,0_0
4,5,0.4406,12280,44.8743,10000,ngang,1cm,1186.68,1117.55,-864.78,0_0
4,5,0.342,12280,47.0297,15848.9319,ngang,1cm,901.62,858.44,-674.32,0_0
4,5,0.2623,12280,48.1982,25118.8643,ngang,1cm,679.88,654.3,-514.82,0_0
4,5,0.2005,12280,48.2657,39810.7171,ngang,1cm,513.0,498.44,-387.54,0_0
4,5,0.1535,12280,46.9559,63095.7344,ngang,1cm,388.94,380.99,-287.29,0_0
4,5,0.1192,12280,44.2767,100000,ngang,1cm,299.9,295.67,-211.48,0_0
4,5,0.0947,12280,40.7041,158489.319,ngang,1cm,237.07,234.82,-156.11,0_0
4,5,0.085,12280,38.7064,200000,ngang,1cm,212.37,210.73,-134.06,0_0
4,5,0.1741,12280,35.7417,20,doc,1cm,443.02,436.84,-264.39,1_0
4,5,1.1518,12280,34.3191,25.1188643,doc,1cm,3675.51,3236.95,-2371.4,1_0
4,5,0.98,12280,30.9214,39.8107171,doc,1cm,2993.63,2755.94,-1761.5,1_0
4,5,0.8582,12280,27.1929,63.0957344,doc,1cm,2544.47,2411.05,-1330.18,1_0
4,5,0.749,12280,22.98,100,doc,1cm,2163.66,2094.7,-961.91,1_0
4,5,0.6979,12280,19.38,158.489319,doc,1cm,1992.1,1950.39,-752.21,1_0
4,5,0.6088,12280,16.7785,251.188643,doc,1cm,1702.51,1679.91,-552.18,1_0
4,5,0.6159,12280,15.3011,398.107171,doc,1cm,1725.15,1705.76,-513.38,1_0
4,5,0.5845,12280,15.0528,630.957344,doc,1cm,1625.56,1608.99,-473.19,1_0
4,5,0.553,12280,16.0427,1000,doc,1cm,1527.06,1510.59,-469.38,1_0
4,5,0.5176,12280,18.0953,1584.89319,doc,1cm,1418.02,1400.15,-485.11,1_0
4,5,0.477,12280,21.2881,2511.88643,doc,1cm,1295.06,1274.75,-511.63,1_0
4,5,0.4276,12280,25.251,3981.07171,doc,1cm,1148.4,1126.35,-525.43,1_0
4,5,0.3719,12280,29.678,6309.57344,doc,1cm,986.78,964.77,-516.09,1_0
4,5,0.265,12280,34.011,10000,doc,1cm,687.27,673.61,-397.89,1_0
4,5,0.2584,12280,37.8305,15848.9319,doc,1cm,669.22,653.39,-422.61,1_0
4,5,0.2073,12280,40.8005,25118.8643,doc,1cm,531.15,519.71,-354.31,1_0
4,5,0.1636,12280,42.6479,39810.7171,doc,1cm,415.39,407.81,-285.66,1_0
4,5,0.1281,12280,43.0704,63095.7344,doc,1cm,322.89,318.23,-223.05,1_0
4,5,0.1006,12280,42.1119,100000,doc,1cm,252.15,249.43,-170.71,1_0
4,5,0.0799,12280,40.035,158489.319,doc,1cm,199.42,197.88,-129.36,1_0
4,5,0.0717,12280,38.6802,200000,doc,1cm,178.66,177.5,-112.55,1_0
4,5,1.2586,12280,40.8262,20,ngang,1cm,4130.97,3389.13,-2961.37,1_0
4,5,1.1209,12280,39.9144,25.1188643,ngang,1cm,3548.41,3023.34,-2500.69,1_0
4,5,0.8021,12280,37.4492,39.8107171,ngang,1cm,2346.36,2144.96,-1553.58,1_0
4,5,0.7772,12280,33.9502,63.0957344,ngang,1cm,2260.12,2103.67,-1391.15,1_0
4,5,0.6694,12280,27.7751,100,ngang,1cm,1898.17,1823.12,-980.94,1_0
4,5,0.5871,12280,25.9731,158.489319,ngang,1cm,1633.75,1585.42,-786.74,1_0
4,5,0.5292,12280,22.6539,251.188643,ngang,1cm,1453.56,1424.43,-613.59,1_0
4,5,0.4874,12280,20.4195,398.107171,ngang,1cm,1326.35,1306.67,-505.13,1_0
4,5,0.453,12280,19.4861,630.957344,ngang,1cm,1223.41,1208.22,-443.2,1_0
4,5,0.4216,12280,19.9286,1000,ngang,1cm,1130.8,1117.32,-415.91,1_0
4,5,0.387,12280,21.6259,1584.89319,ngang,1cm,1030.21,1017.16,-406.33,1_0
4,5,0.3502,12280,24.8893,2511.88643,ngang,1cm,924.87,911.13,-412.36,1_0
4,5,0.3083,12280,27.9054,3981.07171,ngang,1cm,806.94,793.98,-396.03,1_0
4,5,0.2643,12280,31.4939,6309.57344,ngang,1cm,685.35,673.62,-371.56,1_0
4,5,0.2208,12280,34.6273,10000,ngang,1cm,567.34,557.75,-331.6,1_0
4,5,0.1805,12280,36.7882,15848.9319,ngang,1cm,459.91,452.87,-281.38,1_0
4,5,0.1459,12280,37.9248,25118.8643,ngang,1cm,369.1,364.31,-230.66,1_0
4,5,0.1174,12280,37.9574,39810.7171,ngang,1cm,295.27,292.2,-184.06,1_0
4,5,0.0955,12280,36.8509,63095.7344,ngang,1cm,239.12,237.22,-145.05,1_0
4,5,0.0784,12280,34.8771,100000,ngang,1cm,195.62,194.48,-112.98,1_0
4,5,0.0656,12280,32.4479,158489.319,ngang,1cm,163.26,162.56,-88.38,1_0
4,5,0.0606,12280,31.1671,200000,ngang,1cm,150.66,150.11,-78.65,1_0
4,5,0.6513,12280,52.9977,20,doc,1cm,1839.16,1617.14,-1485.11,2_0
4,5,0.9056,12280,53.6721,25.1188643,doc,1cm,2716.09,2225.61,-2189.98,2_0
4,5,0.7014,12280,54.5446,39.8107171,doc,1cm,2003.72,1727.96,-1637.47,2_0
4,5,0.5358,12280,54.5016,63.0957344,doc,1cm,1473.86,1324.34,-1207.78,2_0
4,5,0.4067,12280,52.961,100,doc,1cm,1087.3,1009.74,-877.49,2_0
4,5,0.3085,12280,50.3916,158.489319,doc,1cm,807.5,768.36,-630.97,2_0
4,5,0.2388,12280,46.7496,251.188643,doc,1cm,615.91,596.08,-455.99,2_0
4,5,0.1878,12280,42.1808,398.107171,doc,1cm,479.24,469.34,-327.48,2_0
4,5,0.1529,12280,36.9653,630.957344,doc,1cm,387.37,382.34,-237.18,2_0
4,5,0.1291,12280,31.711,1000,doc,1cm,325.47,322.84,-174.2,2_0
4,5,0.1126,12280,26.8441,1584.89319,doc,1cm,282.92,281.48,-130.04,2_0
4,5,0.1009,12280,22.8026,2511.88643,doc,1cm,252.91,252.08,-99.71,2_0
4,5,0.0925,12280,19.8352,3981.07171,doc,1cm,231.46,230.93,-79.84,2_0
4,5,0.0855,12280,17.8765,6309.57344,doc,1cm,213.64,213.27,-66.61,2_0
4,5,0.0792,12280,16.9188,10000,doc,1cm,197.65,197.36,-58.36,2_0
4,5,0.0737,12280,16.7293,15848.9319,doc,1cm,183.72,183.48,-53.6,2_0
4,5,0.0683,12280,17.1193,25118.8643,doc,1cm,170.07,169.85,-50.69,2_0
4,5,0.0627,12280,17.7956,39810.7171,doc,1cm,155.95,155.75,-48.21,2_0
4,5,0.0572,12280,18.2966,63095.7344,doc,1cm,142.11,141.94,-45.08,2_0
4,5,0.052,12280,18.474,100000,doc,1cm,129.05,128.91,-41.28,2_0
4,5,0.0472,12280,18.4602,158489.319,doc,1cm,117.03,116.91,-37.37,2_0
4,5,0.0452,12280,18.4012,200000,doc,1cm,112.02,111.92,-35.65,2_0
4,5,1.0706,12280,50.0686,20,ngang,1cm,3345.8,2679.84,-2615.21,2_0
4,5,0.9438,12280,50.4697,25.1188643,ngang,1cm,2857.32,2363.96,-2247.86,2_0
4,5,0.7397,12280,38.1416,39.8107171,ngang,1cm,2132.13,1961.3,-1421.74,2_0
4,5,0.5786,12280,49.5157,63.0957344,ngang,1cm,1607.0,1455.67,-1252.21,2_0
4,5,0.4503,12280,46.8799,100,ngang,1cm,1215.4,1136.98,-912.15,2_0
4,5,0.3562,12280,43.3216,158.489319,ngang,1cm,941.93,901.28,-665.85,2_0
4,5,0.2586,12280,39.0444,251.188643,ngang,1cm,669.76,652.94,-433.76,2_0
4,5,0.2391,12280,34.4094,398.107171,ngang,1cm,616.72,605.51,-359.38,2_0
4,5,0.2047,12280,29.8745,630.957344,ngang,1cm,524.2,518.05,-269.07,2_0
4,5,0.18,12280,25.9526,1000,ngang,1cm,458.59,455.02,-206.57,2_0
4,5,0.1622,12280,22.8326,1584.89319,ngang,1cm,411.72,409.49,-164.23,2_0
4,5,0.1473,12280,20.7382,2511.88643,ngang,1cm,372.75,371.24,-135.45,2_0
4,5,0.1356,12280,19.5668,3981.07171,ngang,1cm,342.32,341.18,-117.45,2_0
4,5,0.1245,12280,19.2689,6309.57344,ngang,1cm,313.58,312.66,-105.81,2_0
4,5,0.114,12280,19.6811,10000,ngang,1cm,286.52,285.71,-98.47,2_0
4,5,0.1036,12280,20.5062,15848.9319,ngang,1cm,259.83,259.11,-92.69,2_0
4,5,0.0933,12280,21.634,25118.8643,ngang,1cm,233.5,232.86,-87.48,2_0
4,5,0.0832,12280,22.7418,39810.7171,ngang,1cm,207.8,207.24,-81.47,2_0
4,5,0.0737,12280,23.512,63095.7344,ngang,1cm,183.72,183.25,-74.2,2_0
4,5,0.0651,12280,23.9123,100000,ngang,1cm,161.99,161.62,-66.38,2_0
4,5,0.0572,12280,24.0578,158489.319,ngang,1cm,142.11,141.82,-58.48,2_0
4,5,0.0537,12280,23.9831,200000,ngang,1cm,133.32,133.06,-54.67,2_0
5,5,1.7663,12280,33.7268,20,doc,1cm,6707.54,5222.33,-4483.79,0_0
5,5,0.3572,12280,32.7759,25.1188643,doc,1cm,944.78,920.44,-536.65,0_0
5,5,1.3744,12280,31.7159,39.8107171,doc,1cm,4655.13,4026.18,-2919.15,0_0
5,5,1.1955,12280,19.9988,63.0957344,doc,1cm,3858.78,3675.62,-1652.12,0_0
5,5,1.044,12280,27.1209,100,doc,1cm,3240.73,3019.14,-1739.63,0_0
5,5,0.8215,12280,24.6486,158.489319,doc,1cm,2414.27,2314.94,-1155.3,0_0
5,5,0.8437,12280,22.6846,251.188643,doc,1cm,2492.75,2401.93,-1114.39,0_0
5,5,0.7697,12280,21.4303,398.107171,doc,1cm,2234.34,2169.76,-937.03,0_0
5,5,0.7083,12280,21.214,630.957344,doc,1cm,2026.68,1975.16,-832.69,0_0
5,5,0.6492,12280,22.0848,1000,doc,1cm,1832.35,1787.32,-772.29,0_0
5,5,0.5903,12280,24.2244,1584.89319,doc,1cm,1643.85,1601.0,-744.87,0_0
5,5,0.5276,12280,27.4163,2511.88643,doc,1cm,1448.65,1406.91,-724.26,0_0
5,5,0.4562,12280,31.2198,3981.07171,doc,1cm,1232.92,1194.63,-681.41,0_0
5,5,0.3824,12280,34.9361,6309.57344,doc,1cm,1016.95,985.05,-610.86,0_0
5,5,0.3119,12280,37.9735,10000,doc,1cm,816.99,793.1,-520.5,0_0
5,5,0.2509,12280,39.9463,15848.9319,doc,1cm,648.77,632.3,-427.46,0_0
5,5,0.1992,12280,40.6828,25118.8643,doc,1cm,509.54,499.07,-338.86,0_0
5,5,0.1582,12280,40.2388,39810.7171,doc,1cm,401.23,394.9,-263.45,0_0
5,5,0.1269,12280,38.6027,63095.7344,doc,1cm,319.78,316.07,-202.35,0_0
5,5,0.1038,12280,36.0419,100000,doc,1cm,260.34,258.18,-155.14,0_0
5,5,0.0862,12280,32.9415,158489.319,doc,1cm,215.42,214.18,-118.52,0_0
5,5,0.0796,12280,31.3883,200000,doc,1cm,198.66,197.7,-104.64,0_0
5,5,0.045,12280,28.6769,20,ngang,1cm,111.52,111.27,-53.88,0_0
5,5,0.1844,12280,28.3356,25.1188643,ngang,1cm,470.23,465.77,-229.55,0_0
5,5,1.58,12280,26.9339,39.8107171,ngang,1cm,5673.22,4947.93,-3276.81,0_0
5,5,1.4077,12280,24.5792,63.0957344,ngang,1cm,4812.11,4379.08,-2535.35,0_0
5,5,1.1001,12280,21.826,100,ngang,1cm,3463.99,3293.15,-1569.77,0_0
5,5,1.1652,12280,19.5869,158.489319,ngang,1cm,3731.27,3567.6,-1559.43,0_0
5,5,0.6753,12280,18.0942,251.188643,ngang,1cm,1917.52,1883.85,-676.46,0_0
5,5,1.0134,12280,17.4958,398.107171,ngang,1cm,3121.6,3032.1,-1143.3,0_0
5,5,0.9522,12280,18.0988,630.957344,ngang,1cm,2888.73,2807.94,-1077.52,0_0
5,5,0.884,12280,19.9112,1000,ngang,1cm,2637.4,2557.56,-1058.1,0_0
5,5,0.8111,12280,22.9981,1584.89319,ngang,1cm,2377.79,2293.45,-1069.59,0_0
5,5,0.7241,12280,27.134,2511.88643,ngang,1cm,2079.55,1992.61,-1062.72,0_0
5,5,0.6252,12280,31.8887,3981.07171,ngang,1cm,1754.93,1672.38,-1009.78,0_0
5,5,0.5205,12280,36.6041,6309.57344,ngang,1cm,1426.89,1357.35,-903.47,0_0
5,5,0.4212,12280,40.5761,10000,ngang,1cm,1129.63,1077.48,-765.39,0_0
5,5,0.3314,12280,43.4599,15848.9319,ngang,1cm,871.69,836.73,-616.46,0_0
5,5,0.2569,12280,44.9294,25118.8643,ngang,1cm,665.12,643.59,-479.19,0_0
5,5,0.1989,12280,44.8671,39810.7171,ngang,1cm,508.74,496.22,-364.6,0_0
5,5,0.1547,12280,43.239,63095.7344,ngang,1cm,392.07,385.15,-272.29,0_0
5,5,0.1227,12280,40.3255,100000,ngang,1cm,308.93,305.17,-202.47,0_0
5,5,0.0999,12280,36.6703,158489.319,ngang,1cm,250.36,248.3,-151.32,0_0
5,5,0.0913,12280,34.788,200000,ngang,1cm,228.4,226.85,-131.84,0_0
5,5,1.3138,12280,39.3156,20,doc,1cm,4376.72,3590.55,-3086.06,1_0
5,5,0.648,12280,45.2451,25.1188643,doc,1cm,1828.46,1660.17,-1354.62,1_0
5,5,0.9383,12280,44.2209,39.8107171,doc,1cm,2836.82,2442.83,-2097.51,1_0
5,5,0.7319,12280,42.3937,63.0957344,doc,1cm,2105.79,1905.42,-1505.12,1_0
5,5,0.6333,12280,38.6267,100,doc,1cm,1780.96,1660.19,-1186.76,1_0
5,5,0.5244,12280,34.3056,158.489319,doc,1cm,1438.83,1376.08,-866.49,1_0
5,5,0.4493,12280,29.7189,251.188643,doc,1cm,1212.43,1178.74,-642.08,1_0
5,5,0.397,12280,25.4032,398.107171,doc,1cm,1059.13,1040.25,-484.75,1_0
5,5,0.3601,12280,21.9584,630.957344,doc,1cm,953.04,941.6,-379.43,1_0
5,5,0.3323,12280,19.6967,1000,doc,1cm,874.23,866.48,-312.84,1_0
5,5,0.3083,12280,18.7315,1584.89319,doc,1cm,806.94,800.98,-274.13,1_0
5,5,0.2862,12280,19.0009,2511.88643,doc,1cm,745.58,740.38,-255.69,1_0
5,5,0.264,12280,20.4417,3981.07171,doc,1cm,684.53,679.48,-250.54,1_0
5,5,0.2069,12280,22.8798,6309.57344,doc,1cm,530.08,526.34,-213.48,1_0
5,5,0.2123,12280,25.6508,10000,doc,1cm,544.53,539.59,-243.94,1_0
5,5,0.1844,12280,28.5107,15848.9319,doc,1cm,470.23,465.72,-230.82,1_0
5,5,0.1562,12280,30.9415,25118.8643,doc,1cm,396.0,392.26,-208.2,1_0
5,5,0.13,12280,32.4822,39810.7171,doc,1cm,327.8,325.0,-179.21,1_0
5,5,0.1079,12280,32.8869,63095.7344,doc,1cm,270.85,268.89,-149.23,1_0
5,5,0.0897,12280,32.0325,100000,doc,1cm,224.33,223.05,-120.47,1_0
5,5,0.0755,12280,30.3657,158489.319,doc,1cm,188.27,187.46,-96.22,1_0
5,5,0.0696,12280,29.3445,200000,doc,1cm,173.35,172.71,-85.84,1_0
5,5,0.3478,12280,48.7678,20,ngang,1cm,918.06,870.27,-703.5,1_0
5,5,0.9504,12280,48.3405,25.1188643,ngang,1cm,2881.99,2412.76,-2225.94,1_0
5,5,0.7457,12280,46.9701,39.8107171,ngang,1cm,2152.46,1903.15,-1635.24,1_0
5,5,0.3322,12280,44.8548,63.0957344,ngang,1cm,873.95,836.72,-632.22,1_0
5,5,0.4781,12280,40.2776,100,ngang,1cm,1298.36,1230.07,-879.38,1_0
5,5,0.3934,12280,35.4627,158.489319,ngang,1cm,1048.7,1013.77,-638.43,1_0
5,5,0.3339,12280,30.5073,251.188643,ngang,1cm,878.74,860.43,-468.08,1_0
5,5,0.295,12280,26.3732,398.107171,ngang,1cm,769.95,759.39,-358.5,1_0
5,5,0.2679,12280,22.8421,630.957344,ngang,1cm,695.21,688.73,-282.5,1_0
5,5,0.2454,12280,20.55,1000,ngang,1cm,633.81,629.45,-232.36,1_0
5,5,0.2283,12280,19.6361,1584.89319,ngang,1cm,587.53,584.11,-205.68,1_0
5,5,0.2119,12280,20.0518,2511.88643,ngang,1cm,543.46,540.42,-193.5,1_0
5,5,0.1937,12280,21.6336,3981.07171,ngang,1cm,494.9,491.98,-188.69,1_0
5,5,0.1742,12280,24.0576,6309.57344,ngang,1cm,443.28,440.41,-186.02,1_0
5,5,0.1524,12280,26.8671,10000,ngang,1cm,386.06,383.36,-178.7,1_0
5,5,0.1315,12280,29.3574,15848.9319,ngang,1cm,331.69,329.33,-165.82,1_0
5,5,0.1109,12280,31.2405,25118.8643,ngang,1cm,278.55,276.67,-146.75,1_0
5,5,0.0924,12280,32.1614,39810.7171,ngang,1cm,231.21,229.84,-124.66,1_0
5,5,0.0768,12280,31.8923,63095.7344,ngang,1cm,191.56,190.64,-102.3,1_0
5,5,0.0647,12280,30.5985,100000,ngang,1cm,160.99,160.39,-82.71,1_0
5,5,0.0551,12280,28.6276,158489.319,ngang,1cm,136.83,136.45,-66.11,1_0
5,5,0.0512,12280,27.5425,200000,ngang,1cm,127.05,126.74,-59.22,1_0
5,5,0.0739,12280,49.9499,20,doc,1cm,184.22,182.22,-141.6,2_0
5,5,0.875,12280,50.015,25.1188643,doc,1cm,2604.85,2200.11,-2043.63,2_0
5,5,0.6833,12280,49.1352,39.8107171,doc,1cm,1943.83,1724.9,-1511.15,2_0
5,5,0.3357,12280,47.1284,63.0957344,doc,1cm,883.82,842.18,-661.71,2_0
5,5,0.4212,12280,43.4111,100,doc,1cm,1129.63,1070.68,-803.56,2_0
5,5,0.3418,12280,38.7814,158.489319,doc,1cm,901.06,870.75,-585.46,2_0
5,5,0.2842,12280,33.7498,251.188643,doc,1cm,740.06,724.42,-426.74,2_0
5,5,0.2455,12280,28.7826,398.107171,doc,1cm,634.08,625.66,-316.82,2_0
5,5,0.2171,12280,24.4168,630.957344,doc,1cm,557.4,552.69,-238.84,2_0
5,5,0.198,12280,21.0602,1000,doc,1cm,506.34,503.44,-188.37,2_0
5,5,0.183,12280,18.8258,1584.89319,doc,1cm,466.52,464.55,-155.61,2_0
5,5,0.1709,12280,17.8494,2511.88643,doc,1cm,434.58,433.05,-137.44,2_0
5,5,0.1595,12280,18.1283,3981.07171,doc,1cm,404.64,403.27,-129.61,2_0
5,5,0.1476,12280,19.5168,6309.57344,doc,1cm,373.53,372.18,-128.13,2_0
5,5,0.1341,12280,21.6895,10000,doc,1cm,338.43,337.07,-128.01,2_0
5,5,0.1196,12280,24.2403,15848.9319,doc,1cm,300.94,299.6,-126.02,2_0
5,5,0.1044,12280,26.6907,25118.8643,doc,1cm,261.87,260.66,-119.58,2_0
5,5,0.0895,12280,28.5001,39810.7171,doc,1cm,223.82,222.81,-108.26,2_0
5,5,0.0759,12280,29.2774,63095.7344,doc,1cm,189.28,188.52,-93.62,2_0
5,5,0.0647,12280,28.9641,100000,doc,1cm,160.99,160.45,-78.72,2_0
5,5,0.0553,12280,27.8373,158489.319,doc,1cm,137.34,136.97,-64.68,2_0
5,5,0.0514,12280,27.1502,200000,doc,1cm,127.55,127.25,-58.67,2_0
5,5,1.1117,12280,49.0678,20,ngang,1cm,3510.96,2800.39,-2720.93,2_0
5,5,0.1023,12280,49.0386,25.1188643,ngang,1cm,256.5,252.75,-194.88,2_0
5,5,0.7655,12280,48.7622,39.8107171,ngang,1cm,2219.94,1937.72,-1720.76,2_0
5,5,0.6033,12280,47.1465,63.0957344,ngang,1cm,1685.02,1531.89,-1277.27,2_0
5,5,0.4764,12280,43.9558,100,ngang,1cm,1293.26,1213.96,-931.45,2_0
5,5,0.3832,12280,39.7076,158.489319,ngang,1cm,1019.25,978.59,-677.14,2_0
5,5,0.3174,12280,34.7905,251.188643,ngang,1cm,832.37,811.33,-494.33,2_0
5,5,0.2708,12280,29.6874,398.107171,ngang,1cm,703.17,692.14,-362.44,2_0
5,5,0.197,12280,24.9284,630.957344,ngang,1cm,503.68,499.69,-219.26,2_0
5,5,0.2166,12280,21.0288,1000,ngang,1cm,556.06,552.56,-207.26,2_0
5,5,0.1135,12280,18.2174,1584.89319,ngang,1cm,285.23,284.55,-91.02,2_0
5,5,0.1881,12280,16.6015,2511.88643,ngang,1cm,480.03,478.41,-142.03,2_0
5,5,0.1764,12280,16.166,3981.07171,ngang,1cm,449.08,447.73,-129.22,2_0
