sample,Vin,Vout,R1,phase,freq,type,length,Z,Re(Z),Im(Z),state
2,5,0.0168,12280,20.7222,39810.7171,ngang,1cm,41.4,41.38,-14.69,2_0
2,5,0.0152,12280,19.6059,63095.7344,ngang,1cm,37.45,37.43,-12.6,2_0
2,5,0.0139,12280,18.4383,100000,ngang,1cm,34.23,34.22,-10.85,2_0
2,5,0.0127,12280,17.7023,158489.319,ngang,1cm,31.27,31.26,-9.53,2_0
2,5,0.0123,12280,17.3231,200000,ngang,1cm,30.28,30.28,-9.04,2_0
3,5,0.0059,12280,1.1694,20,doc,1cm,14.51,14.51,-0.3,0_0
3,5,1.9525,12280,1.2977,25.1188643,doc,1cm,7867.66,7863.42,-292.18,0_0
3,5,1.9394,12280,1.6877,39.8107171,doc,1cm,7781.43,7774.44,-374.06,0_0
3,5,1.3115,12280,0.843,63.0957344,doc,1cm,4366.33,4365.88,-87.07,0_0
3,5,1.8974,12280,2.2934,100,doc,1cm,7509.85,7498.01,-483.54,0_0
3,5,1.8735,12280,2.5371,158.489319,doc,1cm,7358.57,7344.77,-519.95,0_0
3,5,1.8393,12280,2.8877,251.188643,doc,1cm,7146.08,7129.4,-568.18,0_0
3,5,1.8125,12280,3.2357,398.107171,doc,1cm,6982.75,6962.94,-616.49,0_0
3,5,1.7834,12280,3.6808,630.957344,doc,1cm,6808.48,6784.35,-677.02,0_0
3,5,1.7491,12280,4.256,1000,doc,1cm,6607.08,6577.05,-750.72,0_0
3,5,1.7165,12280,5.0398,1584.89319,doc,1cm,6419.56,6380.28,-853.5,0_0
3,5,1.6842,12280,6.1764,2511.88643,doc,1cm,6237.4,6182.41,-1003.03,0_0
3,5,1.6402,12280,7.8036,3981.07171,doc,1cm,5994.9,5915.28,-1195.26,0_0
3,5,1.5863,12280,10.085,6309.57344,doc,1cm,5706.35,5588.76,-1433.41,0_0
3,5,1.5207,12280,13.2894,10000,doc,1cm,5367.23,5192.49,-1715.3,0_0
3,5,1.4382,12280,17.7728,15848.9319,doc,1cm,4958.47,4703.87,-2015.63,0_0
3,5,1.3335,12280,23.8703,25118.8643,doc,1cm,4466.22,4116.76,-2271.89,0_0
3,5,1.2003,12280,32.1669,39810.7171,doc,1cm,3879.17,3439.94,-2410.06,0_0
3,5,1.0269,12280,43.1526,63095.7344,doc,1cm,3173.93,2698.75,-2323.11,0_0
3,5,0.8103,12280,56.6144,100000,doc,1cm,2374.99,1966.35,-1959.76,0_0
3,5,0.5726,12280,71.0845,158489.319,doc,1cm,1588.18,1325.99,-1416.99,0_0
3,5,0.4614,12280,77.9364,200000,doc,1cm,1248.4,1060.17,-1142.51,0_0
3,5,0.148,12280,0.5115,20,ngang,1cm,374.58,374.57,-3.45,0_0
3,5,1.9633,12280,1.0507,25.1188643,ngang,1cm,7939.32,7936.48,-239.62,0_0
3,5,1.9577,12280,1.3999,39.8107171,ngang,1cm,7902.1,7897.11,-317.08,0_0
3,5,1.9461,12280,1.8646,63.0957344,ngang,1cm,7825.44,7816.8,-416.42,0_0
3,5,1.9171,12280,1.8941,100,ngang,1cm,7636.31,7627.9,-408.9,0_0
3,5,1.8933,12280,2.0888,158.489319,ngang,1cm,7483.74,7473.99,-438.43,0_0
3,5,1.8717,12280,2.3546,251.188643,ngang,1cm,7347.27,7335.43,-481.68,0_0
