Instrument Name,SDS1204X-E
Serial Number,SDSMMGKX7R3728
Software Version,8.3.6.1.37R17
Awg Type,LAN
Awg IP Address,192.168.11.19
DUT Input Source,CH1
DUT Output Source1,CH2
DUT Output Source2,None
DUT Output Source3,None
DUT Channel Gain,Auto
Sweep Type,Simple
Awg Amplitude,5V
Awg Offset,0V
Awg Amplitude reference level,1V
Awg Load,HighZ
Awg Amplitude Unit,Vpp
Sweep Mode,Logarithmic
Start Frequency,20Hz
Stop Frequency,200000Hz
Sweep Line,50
Sweep Log(dec),5
Amplitude Mode,Vout
Amplitude Unit,Vpp
Amplitude Axis Range,-0.24V,1.36V
Phase Unit,Degree
Phase Axis Range,-50Deg,-10Deg
Bode Data
Number of Points,22
Frequency(Hz),CH2 Amplitude(V),CH2 Phase(Deg)
20,1.08041715,-40.1300875
25.1188643,0.973448524,-38.8520017
39.8107171,0.81098986,-35.6590699
63.0957344,0.687038749,-31.6986141
100,0.594212227,-26.7977124
158.489319,0.534934844,-22.2985631
251.188643,0.489287322,-18.7385697
398.107171,0.458869628,-16.3550885
630.957344,0.434729235,-15.1903052
1000,0.410914155,-15.2592445
1584.89319,0.388509361,-16.3917322
2511.88643,0.36200043,-18.6536383
3981.07171,0.331030345,-21.8401185
6309.57344,0.0734345018,-25.6102591
10000,0.255977719,-29.5646392
15848.9319,0.216086303,-33.1931467
25118.8643,0.178313707,-36.1572206
39810.7171,0.144588524,-38.1196245
63095.7344,0.116172028,-38.7725814
100000,0.0935308754,-38.1325833
158489.319,0.0761228515,-36.3834182
200000,0.0689989768,-35.2420747
