Instrument Name,SDS1204X-E
Serial Number,SDSMMGKX7R3728
Software Version,8.3.6.1.37R17
Awg Type,LAN
Awg IP Address,192.168.11.23
DUT Input Source,CH1
DUT Output Source1,CH2
DUT Output Source2,None
DUT Output Source3,None
DUT Channel Gain,Auto
Sweep Type,Simple
Awg Amplitude,2V
Awg Offset,0V
Awg Amplitude reference level,1V
Awg Load,HighZ
Awg Amplitude Unit,Vpp
Sweep Mode,Logarithmic
Start Frequency,20Hz
Stop Frequency,200000Hz
Sweep Line,50
Sweep Log(dec),5
Amplitude Mode,Vout
Amplitude Unit,Vpp
Amplitude Axis Range,-1V,3V
Phase Unit,Degree
Phase Axis Range,-80Deg,0Deg
Bode Data
Number of Points,22
Frequency(Hz),CH2 Amplitude(V),CH2 Phase(Deg)
20,1.96654878,-0.870363756
25.1188643,0.0294896282,-0.834069634
39.8107171,1.95353067,-1.35442856
63.0957344,1.94585208,-1.83382632
100,1.91835337,-1.83558153
158.489319,1.89295757,-2.06262591
251.188643,1.86957626,-2.37976669
398.107171,1.85038373,-2.66492383
630.957344,1.82351618,-3.04972535
1000,1.7950963,-3.55040189
1584.89319,1.76969525,-4.22314448
2511.88643,1.73901805,-5.19065912
3981.07171,1.70177477,-6.62250165
6309.57344,1.65635921,-8.63855944
10000,1.59995888,-11.4673311
15848.9319,1.52874897,-15.4638397
25118.8643,1.43671662,-21.1062532
39810.7171,1.31454651,-29.0140333
63095.7344,1.14957422,-39.7078866
100000,0.927470853,-53.0910035
158489.319,0.667554212,-67.5654866
200000,0.543700673,-74.4557424
