63.0957344,3244.2,-2267.18
100.0,2788.81,-1716.35
158.489319,2431.66,-1309.97
251.188643,2174.02,-1033.23
398.107171,1966.81,-840.05
630.957344,1801.66,-717.61
1000.0,1652.29,-646.14
1584.89319,1502.08,-606.29
2511.88643,1351.51,-590.86
3981.07171,1190.88,-576.72
6309.57344,1026.62,-550.73
10000.0,857.85,-502.48
15848.9319,701.77,-438.26
25118.8643,564.45,-367.01
39810.7171,450.8,-298.14
63095.7344,359.12,-235.09
100000.0,287.9,-181.85
158489.319,234.81,-139.81
200000.0,213.07,-122.24
