20.0,14.5,-6.72
25.1188643,4368.05,-3548.34
39.8107171,3689.01,-2720.73
63.0957344,3170.0,-2135.1
100.0,2742.15,-1667.63
158.489319,2383.54,-1322.79
251.188643,2108.32,-1083.62
398.107171,1869.41,-903.38
630.957344,1664.85,-775.63
1000.0,1476.66,-684.23
1584.89319,1309.41,-621.4
2511.88643,1153.61,-574.52
3981.07171,995.48,-527.5
6309.57344,843.07,-475.42
10000.0,701.58,-417.74
15848.9319,576.52,-357.9
25118.8643,468.8,-299.82
39810.7171,377.74,-245.23
63095.7344,303.09,-196.39
100000.0,243.86,-153.84
158489.319,197.9,-118.77
200000.0,179.7,-104.32
