20.0,7101.23,-4740.32
25.1188643,5710.56,-3327.24
39.8107171,5966.63,-3293.17
63.0957344,5440.42,-2726.95
100.0,4937.05,-2250.77
158.489319,4492.91,-1960.14
251.188643,4061.58,-1776.48
398.107171,3662.44,-1669.0
630.957344,3259.73,-1608.91
1000.0,2823.05,-1525.96
1584.89319,2389.31,-1425.05
2511.88643,1967.61,-1275.22
3981.07171,1588.06,-1094.45
6309.57344,1257.76,-897.76
10000.0,989.73,-719.54
15848.9319,780.03,-570.64
25118.8643,612.7,-447.71
39810.7171,480.79,-349.39
63095.7344,377.16,-269.38
100000.0,297.51,-205.68
158489.319,236.13,-155.14
200000.0,212.23,-134.83
