20.0,1206.62,-744.19
25.1188643,4752.68,-4038.26
39.8107171,2414.23,-1614.55
63.0957344,3422.14,-2362.15
100.0,2951.48,-1791.52
158.489319,2597.65,-1391.71
251.188643,2292.31,-1108.39
398.107171,2072.35,-905.55
630.957344,1893.59,-774.32
1000.0,1738.47,-698.96
1584.89319,1589.83,-666.25
2511.88643,1421.45,-650.67
3981.07171,1244.88,-638.62
6309.57344,1061.28,-609.51
10000.0,870.43,-546.43
15848.9319,695.39,-462.13
25118.8643,547.74,-372.62
39810.7171,430.56,-290.44
63095.7344,341.77,-221.25
100000.0,276.82,-167.04
158489.319,230.81,-126.81
200000.0,212.56,-111.0
