20.0,5074.97,-4686.94
25.1188643,3207.68,-2454.47
39.8107171,3848.15,-3038.47
63.0957344,3281.69,-2353.68
100.0,2239.62,-1384.62
158.489319,2425.67,-1415.33
251.188643,2132.93,-1153.45
398.107171,1893.39,-983.27
630.957344,1666.52,-863.27
1000.0,1452.78,-777.14
1584.89319,1237.49,-692.74
2511.88643,1039.06,-606.2
3981.07171,858.68,-514.31
6309.57344,707.37,-428.12
10000.0,582.9,-352.24
15848.9319,481.21,-288.49
25118.8643,396.65,-234.46
39810.7171,328.51,-189.85
63095.7344,273.69,-152.32
100000.0,230.19,-120.92
158489.319,196.09,-95.93
200000.0,182.57,-85.81
