20.0,5057.39,-4452.75
25.1188643,14.5,-9.36
39.8107171,3409.54,-2993.5
63.0957344,2813.64,-2286.98
100.0,2312.04,-1703.95
158.489319,1947.12,-1295.87
251.188643,1661.33,-999.07
398.107171,1450.73,-794.01
630.957344,1277.49,-646.91
1000.0,1132.72,-548.96
1584.89319,1005.36,-485.42
2511.88643,881.38,-437.69
3981.07171,759.76,-394.18
6309.57344,644.21,-348.16
10000.0,540.54,-300.18
15848.9319,451.92,-254.39
25118.8643,375.88,-211.69
39810.7171,312.75,-173.77
63095.7344,261.67,-140.98
100000.0,220.93,-112.77
158489.319,189.34,-90.26
200000.0,177.08,-81.21
